UNIQUE_ID,State_Name,State_Abbrev,Date,Latitude,Longitude,Population,Act_Total_Cases,Act_Total_Deaths_Pct_Pop,Act_Total_Deaths_Per_Million,Act_Total_Deaths,Act_New_Cases,Act_New_Deaths,Est_Total_Deaths,Est_New_Cases,Estimated_New_Deaths,Ranking_ATDPM
Arkansas_43918,Arkansas,AR,2020-03-28,34.80,-92.20,3038999,409,0.0000,0.66,2,28,0,5,215,2,9
Arkansas_43919,Arkansas,AR,2020-03-29,34.80,-92.20,3038999,426,0.0000,0.66,2,17,0,6,220,1,9
Arkansas_43920,Arkansas,AR,2020-03-30,34.80,-92.20,3038999,473,0.0000,2.30,7,47,5,7,225,1,9
Arkansas_43921,Arkansas,AR,2020-03-31,34.80,-92.20,3038999,523,0.0000,2.30,7,50,0,8,230,1,9
Arkansas_43922,Arkansas,AR,2020-04-01,34.80,-92.20,3038999,584,0.0000,2.63,8,61,1,10,235,2,9
Arkansas_43923,Arkansas,AR,2020-04-02,34.80,-92.20,3038999,643,0.0000,2.63,8,59,0,12,240,2,9
Arkansas_43924,Arkansas,AR,2020-04-03,34.80,-92.20,3038999,704,0.0000,2.63,8,61,0,12,245,0,9
Arkansas_43925,Arkansas,AR,2020-04-04,34.80,-92.20,3038999,743,0.0000,3.29,10,39,2,14,250,2,9
Arkansas_43926,Arkansas,AR,2020-04-05,34.80,-92.20,3038999,837,0.0000,3.62,11,94,1,16,255,2,9
Arkansas_43927,Arkansas,AR,2020-04-06,34.80,-92.20,3038999,875,0.0000,3.62,11,38,0,16,259,0,9
Arkansas_43928,Arkansas,AR,2020-04-07,34.80,-92.20,3038999,946,0.0000,2.30,7,71,-4,18,263,2,9
Arkansas_43929,Arkansas,AR,2020-04-08,34.80,-92.20,3038999,1000,0.0000,2.63,8,54,1,18,267,0,9
Arkansas_43930,Arkansas,AR,2020-04-09,34.80,-92.20,3038999,1119,0.0000,7.57,23,119,15,21,269,3,9
Arkansas_43931,Arkansas,AR,2020-04-10,34.80,-92.20,3038999,1171,0.0000,7.57,23,52,0,21,271,0,9
Arkansas_43932,Arkansas,AR,2020-04-11,34.80,-92.20,3038999,1228,0.0000,9.21,28,57,5,25,273,4,9
Arkansas_43933,Arkansas,AR,2020-04-12,34.80,-92.20,3038999,1280,0.0000,9.87,30,52,2,27,273,2,9
Arkansas_43934,Arkansas,AR,2020-04-13,34.80,-92.20,3038999,1410,0.0000,10.53,32,130,2,29,273,2,9
Arkansas_43935,Arkansas,AR,2020-04-14,34.80,-92.20,3038999,1498,0.0000,11.85,36,88,4,32,273,3,9
Arkansas_43936,Arkansas,AR,2020-04-15,34.80,-92.20,3038999,1569,0.0000,12.18,37,71,1,33,272,1,9
Arkansas_43937,Arkansas,AR,2020-04-16,34.80,-92.20,3038999,1620,0.0000,13.49,41,51,4,37,270,4,9
Arkansas_43938,Arkansas,AR,2020-04-17,34.80,-92.20,3038999,1695,0.0000,13.49,41,75,0,37,268,0,9
Arkansas_43939,Arkansas,AR,2020-04-18,34.80,-92.20,3038999,1744,0.0000,13.82,42,49,1,38,266,1,9
Arkansas_43940,Arkansas,AR,2020-04-19,34.80,-92.20,3038999,1781,0.0000,14.15,43,37,1,39,264,1,9
Arkansas_43941,Arkansas,AR,2020-04-20,34.80,-92.20,3038999,1973,0.0000,14.81,45,192,2,41,261,2,9
Arkansas_43942,Arkansas,AR,2020-04-21,34.80,-92.20,3038999,1990,0.0000,15.14,46,17,1,42,258,1,9
Arkansas_43943,Arkansas,AR,2020-04-22,34.80,-92.20,3038999,2276,0.0000,15.14,46,286,0,42,255,0,9
Arkansas_43944,Arkansas,AR,2020-04-23,34.80,-92.20,3038999,2599,0.0000,16.12,49,323,3,45,252,3,9
Arkansas_43945,Arkansas,AR,2020-04-24,34.80,-92.20,3038999,2810,0.0000,16.78,51,211,2,47,249,2,9
Arkansas_43946,Arkansas,AR,2020-04-25,34.80,-92.20,3038999,2911,0.0000,17.11,52,101,1,48,246,1,9
Arkansas_43947,Arkansas,AR,2020-04-26,34.80,-92.20,3038999,3001,0.0000,18.10,55,90,3,51,244,3,9
Arkansas_43948,Arkansas,AR,2020-04-27,34.80,-92.20,3038999,3069,0.0000,18.10,55,68,0,51,241,0,9
Arkansas_43949,Arkansas,AR,2020-04-28,34.80,-92.20,3038999,3127,0.0000,20.07,61,58,6,57,240,6,9
Arkansas_43950,Arkansas,AR,2020-04-29,34.80,-92.20,3038999,3193,0.0000,20.07,61,66,0,57,239,0,9
Arkansas_43951,Arkansas,AR,2020-04-30,34.80,-92.20,3038999,3281,0.0000,21.39,65,88,4,61,238,4,9
Arkansas_43952,Arkansas,AR,2020-05-01,34.80,-92.20,3038999,3337,0.0000,21.06,64,56,-1,64,238,3,9
Arkansas_43953,Arkansas,AR,2020-05-02,34.80,-92.20,3038999,3372,0.0000,23.69,72,35,8,72,238,8,9
Arkansas_43954,Arkansas,AR,2020-05-03,34.80,-92.20,3038999,3437,0.0000,25.01,76,65,4,76,240,4,9
Arkansas_43955,Arkansas,AR,2020-05-04,34.80,-92.20,3038999,3491,0.0000,26.32,80,54,4,80,242,4,9
Arkansas_43956,Arkansas,AR,2020-05-05,34.80,-92.20,3038999,3525,0.0000,27.31,83,34,3,83,245,3,9
Arkansas_43957,Arkansas,AR,2020-05-06,34.80,-92.20,3038999,3611,0.0000,28.63,87,86,4,87,249,4,9
Arkansas_43958,Arkansas,AR,2020-05-07,34.80,-92.20,3038999,3703,0.0000,28.63,87,92,0,87,253,0,9
Arkansas_43959,Arkansas,AR,2020-05-08,34.80,-92.20,3038999,3747,0.0000,28.96,88,44,1,88,259,1,9
Arkansas_43960,Arkansas,AR,2020-05-09,34.80,-92.20,3038999,3747,0.0000,28.96,88,0,0,88,266,0,9
Arkansas_43961,Arkansas,AR,2020-05-10,34.80,-92.20,3038999,4012,0.0000,29.94,91,265,3,91,273,3,9
Arkansas_43962,Arkansas,AR,2020-05-11,34.80,-92.20,3038999,4043,0.0000,30.93,94,31,3,94,282,3,9
Arkansas_43963,Arkansas,AR,2020-05-12,34.80,-92.20,3038999,4164,0.0000,31.26,95,121,1,95,291,1,9
Arkansas_43964,Arkansas,AR,2020-05-13,34.80,-92.20,3038999,4236,0.0000,31.92,97,72,2,97,302,2,9
Arkansas_43965,Arkansas,AR,2020-05-14,34.80,-92.20,3038999,4366,0.0000,32.25,98,130,1,98,313,1,9
Arkansas_43966,Arkansas,AR,2020-05-15,34.80,-92.20,3038999,4463,0.0000,32.25,98,97,0,98,326,0,9
Arkansas_43967,Arkansas,AR,2020-05-16,34.80,-92.20,3038999,4578,0.0000,32.25,98,115,0,98,339,0,9
Arkansas_43968,Arkansas,AR,2020-05-17,34.80,-92.20,3038999,4759,0.0000,32.25,98,181,0,98,353,0,9
Arkansas_43969,Arkansas,AR,2020-05-18,34.80,-92.20,3038999,4813,0.0000,32.91,100,54,2,100,366,2,9
Arkansas_43970,Arkansas,AR,2020-05-19,34.80,-92.20,3038999,4923,0.0000,33.56,102,110,2,102,381,2,9
Arkansas_43971,Arkansas,AR,2020-05-20,34.80,-92.20,3038999,5003,0.0000,35.21,107,80,5,107,398,5,9
Arkansas_43972,Arkansas,AR,2020-05-21,34.80,-92.20,3038999,5458,0.0000,36.20,110,455,3,110,416,3,9
Arkansas_43973,Arkansas,AR,2020-05-22,34.80,-92.20,3038999,5612,0.0000,37.18,113,154,3,113,433,3,9
Arkansas_43974,Arkansas,AR,2020-05-23,34.80,-92.20,3038999,5775,0.0000,37.84,115,163,2,115,452,2,9
Arkansas_43975,Arkansas,AR,2020-05-24,34.80,-92.20,3038999,5922,0.0000,38.17,116,147,1,116,469,1,9
Arkansas_43976,Arkansas,AR,2020-05-25,34.80,-92.20,3038999,6029,0.0000,38.50,117,107,1,117,483,1,9
Arkansas_43977,Arkansas,AR,2020-05-26,34.80,-92.20,3038999,6180,0.0000,39.16,119,151,2,119,496,2,9
Arkansas_43978,Arkansas,AR,2020-05-27,34.80,-92.20,3038999,6277,0.0000,39.49,120,97,1,120,508,1,9
Arkansas_43979,Arkansas,AR,2020-05-28,34.80,-92.20,3038999,6538,0.0000,41.13,125,261,5,125,522,5,9
Arkansas_43980,Arkansas,AR,2020-05-29,34.80,-92.20,3038999,6777,0.0000,43.44,132,239,7,132,535,7,9
Arkansas_43981,Arkansas,AR,2020-05-30,34.80,-92.20,3038999,7013,0.0000,43.76,133,236,1,133,547,1,9
Arkansas_43982,Arkansas,AR,2020-05-31,34.80,-92.20,3038999,7253,0.0000,43.76,133,240,0,133,557,0,9
Arkansas_43983,Arkansas,AR,2020-06-01,34.80,-92.20,3038999,7443,0.0000,43.76,133,190,0,133,566,0,9
Arkansas_43984,Arkansas,AR,2020-06-02,34.80,-92.20,3038999,7818,0.0000,44.75,136,375,3,136,573,3,9
Arkansas_43985,Arkansas,AR,2020-06-03,34.80,-92.20,3038999,8067,0.0000,46.73,142,249,6,142,577,6,9
Arkansas_43986,Arkansas,AR,2020-06-04,34.80,-92.20,3038999,8425,0.0000,49.69,151,358,9,151,577,9,9
Arkansas_43987,Arkansas,AR,2020-06-05,34.80,-92.20,3038999,8651,0.0001,50.02,152,226,1,152,576,1,9
Arkansas_43988,Arkansas,AR,2020-06-06,34.80,-92.20,3038999,9101,0.0001,50.67,154,450,2,154,574,2,9
Arkansas_43989,Arkansas,AR,2020-06-07,34.80,-92.20,3038999,9426,0.0001,50.67,154,325,0,154,572,3,9
Arizona_43891,Arizona,AZ,2020-03-01,34.05,-111.09,7378494,1,0.0000,0.00,0,0,0,0,42,0,28
Arizona_43892,Arizona,AZ,2020-03-02,34.05,-111.09,7378494,1,0.0000,0.00,0,0,0,0,55,0,28
Arizona_43893,Arizona,AZ,2020-03-03,34.05,-111.09,7378494,1,0.0000,0.00,0,0,0,0,72,0,28
Arizona_43894,Arizona,AZ,2020-03-04,34.05,-111.09,7378494,1,0.0000,0.00,0,0,0,0,92,0,28
Arizona_43895,Arizona,AZ,2020-03-05,34.05,-111.09,7378494,1,0.0000,0.00,0,0,0,0,116,0,28
Arizona_43896,Arizona,AZ,2020-03-06,34.05,-111.09,7378494,2,0.0000,0.00,0,1,0,0,145,0,28
Arizona_43897,Arizona,AZ,2020-03-07,34.05,-111.09,7378494,4,0.0000,0.00,0,2,0,0,179,0,28
Arizona_43898,Arizona,AZ,2020-03-08,34.05,-111.09,7378494,4,0.0000,0.00,0,0,0,0,217,0,28
Arizona_43899,Arizona,AZ,2020-03-09,34.05,-111.09,7378494,4,0.0000,0.00,0,0,0,0,260,0,28
Arizona_43900,Arizona,AZ,2020-03-10,34.05,-111.09,7378494,6,0.0000,0.00,0,2,0,0,308,0,28
Arizona_43901,Arizona,AZ,2020-03-11,34.05,-111.09,7378494,9,0.0000,0.00,0,3,0,0,360,0,28
Arizona_43902,Arizona,AZ,2020-03-12,34.05,-111.09,7378494,9,0.0000,0.00,0,0,0,0,416,0,28
Arizona_43903,Arizona,AZ,2020-03-13,34.05,-111.09,7378494,9,0.0000,0.00,0,0,0,0,475,0,28
Arizona_43904,Arizona,AZ,2020-03-14,34.05,-111.09,7378494,12,0.0000,0.00,0,3,0,0,536,0,28
Arizona_43905,Arizona,AZ,2020-03-15,34.05,-111.09,7378494,12,0.0000,0.00,0,0,0,0,598,0,28
Arizona_43906,Arizona,AZ,2020-03-16,34.05,-111.09,7378494,18,0.0000,0.00,0,6,0,0,661,0,28
Arizona_43907,Arizona,AZ,2020-03-17,34.05,-111.09,7378494,20,0.0000,0.00,0,2,0,0,723,0,28
Arizona_43908,Arizona,AZ,2020-03-18,34.05,-111.09,7378494,27,0.0000,0.00,0,7,0,0,784,0,28
Arizona_43909,Arizona,AZ,2020-03-19,34.05,-111.09,7378494,45,0.0000,0.00,0,18,0,0,842,0,28
Arizona_43910,Arizona,AZ,2020-03-20,34.05,-111.09,7378494,68,0.0000,0.00,0,23,0,0,896,0,28
Arizona_43911,Arizona,AZ,2020-03-21,34.05,-111.09,7378494,104,0.0000,0.14,1,36,1,1,947,1,28
Arizona_43912,Arizona,AZ,2020-03-22,34.05,-111.09,7378494,152,0.0000,0.27,2,48,1,2,994,1,28
Arizona_43913,Arizona,AZ,2020-03-23,34.05,-111.09,7378494,235,0.0000,0.27,2,83,0,2,1036,0,28
Arizona_43914,Arizona,AZ,2020-03-24,34.05,-111.09,7378494,326,0.0000,0.41,3,91,1,5,1074,3,28
Arizona_43915,Arizona,AZ,2020-03-25,34.05,-111.09,7378494,401,0.0000,0.54,4,75,1,6,1108,1,28
Arizona_43916,Arizona,AZ,2020-03-26,34.05,-111.09,7378494,508,0.0000,0.54,4,107,0,8,1139,2,28
Arizona_43917,Arizona,AZ,2020-03-27,34.05,-111.09,7378494,665,0.0000,1.49,11,157,7,13,1167,5,28
Arizona_43918,Arizona,AZ,2020-03-28,34.05,-111.09,7378494,773,0.0000,1.49,11,108,0,15,1193,2,28
Arizona_43919,Arizona,AZ,2020-03-29,34.05,-111.09,7378494,919,0.0000,1.49,11,146,0,17,1219,2,28
Arizona_43920,Arizona,AZ,2020-03-30,34.05,-111.09,7378494,1157,0.0000,1.49,11,238,0,20,1243,3,28
Arizona_43921,Arizona,AZ,2020-03-31,34.05,-111.09,7378494,1289,0.0000,2.71,20,132,9,24,1269,4,28
Arizona_43922,Arizona,AZ,2020-04-01,34.05,-111.09,7378494,1413,0.0000,1.90,14,124,-6,29,1297,5,28
Arizona_43923,Arizona,AZ,2020-04-02,34.05,-111.09,7378494,1596,0.0000,5.01,37,183,23,32,1326,3,28
Arizona_43924,Arizona,AZ,2020-04-03,34.05,-111.09,7378494,1769,0.0000,4.34,32,173,-5,41,1360,9,28
Arizona_43925,Arizona,AZ,2020-04-04,34.05,-111.09,7378494,2019,0.0000,6.78,50,250,18,52,1397,11,28
Arizona_43926,Arizona,AZ,2020-04-05,34.05,-111.09,7378494,2269,0.0000,7.32,54,250,4,64,1439,12,28
Arizona_43927,Arizona,AZ,2020-04-06,34.05,-111.09,7378494,2460,0.0000,7.45,55,191,1,65,1487,1,28
Arizona_43928,Arizona,AZ,2020-04-07,34.05,-111.09,7378494,2575,0.0000,8.00,59,115,4,73,1540,8,28
Arizona_43929,Arizona,AZ,2020-04-08,34.05,-111.09,7378494,2726,0.0000,10.44,77,151,18,80,1599,7,28
Arizona_43930,Arizona,AZ,2020-04-09,34.05,-111.09,7378494,3018,0.0000,10.84,80,292,3,89,1664,9,28
Arizona_43931,Arizona,AZ,2020-04-10,34.05,-111.09,7378494,3112,0.0000,10.84,80,94,0,97,1735,8,28
Arizona_43932,Arizona,AZ,2020-04-11,34.05,-111.09,7378494,3393,0.0000,11.93,88,281,8,108,1812,11,28
Arizona_43933,Arizona,AZ,2020-04-12,34.05,-111.09,7378494,3542,0.0000,13.96,103,149,15,115,1895,7,28
Arizona_43934,Arizona,AZ,2020-04-13,34.05,-111.09,7378494,3705,0.0000,15.45,114,163,11,122,1982,7,28
Arizona_43935,Arizona,AZ,2020-04-14,34.05,-111.09,7378494,3809,0.0000,16.13,119,104,5,131,2073,9,28
Arizona_43936,Arizona,AZ,2020-04-15,34.05,-111.09,7378494,3964,0.0000,17.35,128,155,9,142,2166,11,28
Arizona_43937,Arizona,AZ,2020-04-16,34.05,-111.09,7378494,4237,0.0000,18.43,136,273,8,150,2258,8,28
Arizona_43938,Arizona,AZ,2020-04-17,34.05,-111.09,7378494,4511,0.0000,19.11,141,274,5,169,2348,19,28
Arizona_43939,Arizona,AZ,2020-04-18,34.05,-111.09,7378494,4724,0.0000,24.40,180,213,39,180,2432,11,28
Arizona_43940,Arizona,AZ,2020-04-19,34.05,-111.09,7378494,4933,0.0000,24.80,183,209,3,184,2507,4,28
Arizona_43941,Arizona,AZ,2020-04-20,34.05,-111.09,7378494,5068,0.0000,25.75,190,135,7,191,2572,7,28
Arizona_43942,Arizona,AZ,2020-04-21,34.05,-111.09,7378494,5256,0.0000,28.19,208,188,18,208,2624,17,28
Arizona_43943,Arizona,AZ,2020-04-22,34.05,-111.09,7378494,5473,0.0000,31.31,231,217,23,231,2660,23,28
Arizona_43944,Arizona,AZ,2020-04-23,34.05,-111.09,7378494,5772,0.0000,33.75,249,299,18,249,2679,18,28
Arizona_43945,Arizona,AZ,2020-04-24,34.05,-111.09,7378494,6045,0.0000,36.05,266,273,17,266,2679,17,28
Arizona_43946,Arizona,AZ,2020-04-25,34.05,-111.09,7378494,6286,0.0000,37.00,273,241,7,273,2660,7,28
Arizona_43947,Arizona,AZ,2020-04-26,34.05,-111.09,7378494,6534,0.0000,37.27,275,248,2,275,2624,2,28
Arizona_43948,Arizona,AZ,2020-04-27,34.05,-111.09,7378494,6725,0.0000,37.27,275,191,0,275,2572,0,28
Arizona_43949,Arizona,AZ,2020-04-28,34.05,-111.09,7378494,6955,0.0000,37.27,275,230,0,275,2507,0,28
Arizona_43950,Arizona,AZ,2020-04-29,34.05,-111.09,7378494,7209,0.0000,41.47,306,254,31,308,2432,33,28
Arizona_43951,Arizona,AZ,2020-04-30,34.05,-111.09,7378494,7655,0.0000,43.10,318,446,12,320,2352,12,28
Arizona_43952,Arizona,AZ,2020-05-01,34.05,-111.09,7378494,7969,0.0000,44.45,328,314,10,330,2268,10,28
Arizona_43953,Arizona,AZ,2020-05-02,34.05,-111.09,7378494,8364,0.0000,44.45,328,395,0,330,2185,0,28
Arizona_43954,Arizona,AZ,2020-05-03,34.05,-111.09,7378494,8640,0.0000,44.45,328,276,0,362,2104,32,28
Arizona_43955,Arizona,AZ,2020-05-04,34.05,-111.09,7378494,8924,0.0000,44.45,328,284,0,362,2028,0,28
Arizona_43956,Arizona,AZ,2020-05-05,34.05,-111.09,7378494,9305,0.0001,53.26,393,381,65,395,1959,33,28
Arizona_43957,Arizona,AZ,2020-05-06,34.05,-111.09,7378494,9707,0.0001,57.60,425,402,32,426,1899,31,28
Arizona_43958,Arizona,AZ,2020-05-07,34.05,-111.09,7378494,9945,0.0001,60.85,449,238,24,450,1850,24,28
Arizona_43959,Arizona,AZ,2020-05-08,34.05,-111.09,7378494,10526,0.0001,69.93,516,581,67,517,1813,67,28
Arizona_43960,Arizona,AZ,2020-05-09,34.05,-111.09,7378494,10960,0.0001,71.97,531,434,15,532,1790,15,28
Arizona_43961,Arizona,AZ,2020-05-10,34.05,-111.09,7378494,11119,0.0001,72.51,535,159,4,536,1784,4,28
Arizona_43962,Arizona,AZ,2020-05-11,34.05,-111.09,7378494,11383,0.0001,73.32,541,264,6,542,1798,6,28
Arizona_43963,Arizona,AZ,2020-05-12,34.05,-111.09,7378494,11736,0.0001,76.03,561,353,20,562,1834,20,28
Arizona_43964,Arizona,AZ,2020-05-13,34.05,-111.09,7378494,12216,0.0001,80.50,594,480,33,595,1897,33,28
Arizona_43965,Arizona,AZ,2020-05-14,34.05,-111.09,7378494,12674,0.0001,84.43,623,458,29,624,1987,29,28
Arizona_43966,Arizona,AZ,2020-05-15,34.05,-111.09,7378494,13169,0.0001,88.09,650,495,27,651,2102,27,28
Arizona_43967,Arizona,AZ,2020-05-16,34.05,-111.09,7378494,13666,0.0001,91.89,678,497,28,679,2238,28,28
Arizona_43968,Arizona,AZ,2020-05-17,34.05,-111.09,7378494,13945,0.0001,92.02,679,279,1,680,2393,1,28
Arizona_43969,Arizona,AZ,2020-05-18,34.05,-111.09,7378494,14208,0.0001,92.97,686,263,7,687,2513,7,28
Arizona_43970,Arizona,AZ,2020-05-19,34.05,-111.09,7378494,14576,0.0001,95.41,704,368,18,705,2645,18,28
Arizona_43971,Arizona,AZ,2020-05-20,34.05,-111.09,7378494,14906,0.0001,101.10,746,330,42,747,2797,42,28
Arizona_43972,Arizona,AZ,2020-05-21,34.05,-111.09,7378494,15348,0.0001,103.27,762,442,16,764,2958,17,28
Arizona_43973,Arizona,AZ,2020-05-22,34.05,-111.09,7378494,15624,0.0001,104.76,773,276,11,775,3125,11,28
Arizona_43974,Arizona,AZ,2020-05-23,34.05,-111.09,7378494,16053,0.0001,108.29,799,429,26,801,3344,26,28
Arizona_43975,Arizona,AZ,2020-05-24,34.05,-111.09,7378494,16377,0.0001,108.29,799,324,0,801,3552,0,28
Arizona_43976,Arizona,AZ,2020-05-25,34.05,-111.09,7378494,16575,0.0001,109.10,805,198,6,807,3734,6,28
Arizona_43977,Arizona,AZ,2020-05-26,34.05,-111.09,7378494,16864,0.0001,109.51,808,289,3,810,3882,3,28
Arizona_43978,Arizona,AZ,2020-05-27,34.05,-111.09,7378494,17318,0.0001,112.76,832,454,24,834,4005,24,28
Arizona_43979,Arizona,AZ,2020-05-28,34.05,-111.09,7378494,17877,0.0001,116.15,857,559,25,860,4102,26,28
Arizona_43980,Arizona,AZ,2020-05-29,34.05,-111.09,7378494,18472,0.0001,119.54,882,595,25,886,4167,26,28
Arizona_43981,Arizona,AZ,2020-05-30,34.05,-111.09,7378494,19258,0.0001,122.11,901,786,19,904,4204,18,28
Arizona_43982,Arizona,AZ,2020-05-31,34.05,-111.09,7378494,19936,0.0001,122.52,904,678,3,907,4221,3,28
Arizona_43983,Arizona,AZ,2020-06-01,34.05,-111.09,7378494,20129,0.0001,124.28,917,193,13,918,4216,11,28
Arizona_43984,Arizona,AZ,2020-06-02,34.05,-111.09,7378494,21264,0.0001,127.67,942,1135,25,943,4186,25,28
Arizona_43985,Arizona,AZ,2020-06-03,34.05,-111.09,7378494,22356,0.0001,133.09,982,1092,40,983,4142,40,28
Arizona_43986,Arizona,AZ,2020-06-04,34.05,-111.09,7378494,22886,0.0001,135.26,998,530,16,999,4087,16,28
Arizona_43987,Arizona,AZ,2020-06-05,34.05,-111.09,7378494,24439,0.0001,137.83,1017,1553,19,1015,4013,16,28
Arizona_43988,Arizona,AZ,2020-06-06,34.05,-111.09,7378494,25451,0.0001,141.63,1045,1012,28,1043,3920,28,28
Arizona_43989,Arizona,AZ,2020-06-07,34.05,-111.09,7378494,26989,0.0001,142.71,1053,1538,8,1068,3822,23,28
California_43891,California,CA,2020-03-01,36.78,-119.42,39937489,12,0.0000,0.00,0,0,0,0,474,0,22
California_43892,California,CA,2020-03-02,36.78,-119.42,39937489,21,0.0000,0.00,0,9,0,0,573,0,22
California_43893,California,CA,2020-03-03,36.78,-119.42,39937489,25,0.0000,0.00,0,4,0,0,688,0,22
California_43894,California,CA,2020-03-04,36.78,-119.42,39937489,35,0.0000,0.03,1,10,1,1,822,1,22
California_43895,California,CA,2020-03-05,36.78,-119.42,39937489,51,0.0000,0.03,1,16,0,1,975,0,22
California_43896,California,CA,2020-03-06,36.78,-119.42,39937489,59,0.0000,0.03,1,8,0,1,1149,0,22
California_43897,California,CA,2020-03-07,36.78,-119.42,39937489,81,0.0000,0.03,1,22,0,1,1346,0,22
California_43898,California,CA,2020-03-08,36.78,-119.42,39937489,95,0.0000,0.03,1,14,0,1,1566,0,22
California_43899,California,CA,2020-03-09,36.78,-119.42,39937489,101,0.0000,0.03,1,6,0,1,1810,0,22
California_43900,California,CA,2020-03-10,36.78,-119.42,39937489,144,0.0000,0.05,2,43,1,2,2078,1,22
California_43901,California,CA,2020-03-11,36.78,-119.42,39937489,178,0.0000,0.10,4,34,2,3,2370,1,22
California_43902,California,CA,2020-03-12,36.78,-119.42,39937489,221,0.0000,0.10,4,43,0,4,2685,1,22
California_43903,California,CA,2020-03-13,36.78,-119.42,39937489,281,0.0000,0.10,4,60,0,4,3022,0,22
California_43904,California,CA,2020-03-14,36.78,-119.42,39937489,372,0.0000,0.08,3,91,-1,5,3380,1,22
California_43905,California,CA,2020-03-15,36.78,-119.42,39937489,373,0.0000,0.13,5,1,2,6,3754,1,22
California_43906,California,CA,2020-03-16,36.78,-119.42,39937489,557,0.0000,0.18,7,184,2,7,4143,1,22
California_43907,California,CA,2020-03-17,36.78,-119.42,39937489,700,0.0000,0.30,12,143,5,12,4543,5,22
California_43908,California,CA,2020-03-18,36.78,-119.42,39937489,828,0.0000,0.40,16,128,4,13,4950,1,22
California_43909,California,CA,2020-03-19,36.78,-119.42,39937489,1005,0.0000,0.45,18,177,2,18,5359,5,22
California_43910,California,CA,2020-03-20,36.78,-119.42,39937489,1243,0.0000,0.60,24,238,6,23,5766,5,22
California_43911,California,CA,2020-03-21,36.78,-119.42,39937489,1405,0.0000,0.63,25,162,1,24,6168,1,22
California_43912,California,CA,2020-03-22,36.78,-119.42,39937489,1646,0.0000,0.75,30,241,5,30,6560,6,22
California_43913,California,CA,2020-03-23,36.78,-119.42,39937489,2108,0.0000,0.98,39,462,9,39,6938,9,22
California_43914,California,CA,2020-03-24,36.78,-119.42,39937489,2538,0.0000,1.30,52,430,13,50,7299,11,22
California_43915,California,CA,2020-03-25,36.78,-119.42,39937489,2998,0.0000,1.68,67,460,15,65,7641,15,22
California_43916,California,CA,2020-03-26,36.78,-119.42,39937489,3899,0.0000,2.13,85,901,18,81,7962,16,22
California_43917,California,CA,2020-03-27,36.78,-119.42,39937489,4657,0.0000,2.40,96,758,11,94,8260,13,22
California_43918,California,CA,2020-03-28,36.78,-119.42,39937489,5095,0.0000,2.85,114,438,18,110,8534,16,22
California_43919,California,CA,2020-03-29,36.78,-119.42,39937489,5852,0.0000,3.23,129,757,15,124,8782,14,22
California_43920,California,CA,2020-03-30,36.78,-119.42,39937489,7138,0.0000,3.88,155,1286,26,146,9006,22,22
California_43921,California,CA,2020-03-31,36.78,-119.42,39937489,8210,0.0000,4.66,186,1072,31,173,9205,27,22
California_43922,California,CA,2020-04-01,36.78,-119.42,39937489,9399,0.0000,5.41,216,1189,30,199,9380,26,22
California_43923,California,CA,2020-04-02,36.78,-119.42,39937489,10773,0.0000,6.03,241,1374,25,238,9530,39,22
California_43924,California,CA,2020-04-03,36.78,-119.42,39937489,12004,0.0000,6.89,275,1231,34,265,9658,27,22
California_43925,California,CA,2020-04-04,36.78,-119.42,39937489,12837,0.0000,7.29,291,833,16,289,9763,24,22
California_43926,California,CA,2020-04-05,36.78,-119.42,39937489,15034,0.0000,8.96,358,2197,67,348,9847,59,22
California_43927,California,CA,2020-04-06,36.78,-119.42,39937489,16019,0.0000,9.77,390,985,32,380,9912,32,22
California_43928,California,CA,2020-04-07,36.78,-119.42,39937489,17351,0.0000,11.17,446,1332,56,432,9957,52,22
California_43929,California,CA,2020-04-08,36.78,-119.42,39937489,18897,0.0000,12.64,505,1546,59,495,9985,63,22
California_43930,California,CA,2020-04-09,36.78,-119.42,39937489,19710,0.0000,14.02,560,813,55,544,9997,49,22
California_43931,California,CA,2020-04-10,36.78,-119.42,39937489,21081,0.0000,15.25,609,1371,49,583,9995,39,22
California_43932,California,CA,2020-04-11,36.78,-119.42,39937489,21706,0.0000,15.85,633,625,24,604,9979,21,22
California_43933,California,CA,2020-04-12,36.78,-119.42,39937489,22795,0.0000,16.58,662,1089,29,640,9950,36,22
California_43934,California,CA,2020-04-13,36.78,-119.42,39937489,23931,0.0000,18.33,732,1136,70,714,9911,74,22
California_43935,California,CA,2020-04-14,36.78,-119.42,39937489,25356,0.0000,19.81,791,1425,59,767,9862,53,22
California_43936,California,CA,2020-04-15,36.78,-119.42,39937489,26686,0.0000,22.21,887,1330,96,860,9804,93,22
California_43937,California,CA,2020-04-16,36.78,-119.42,39937489,27677,0.0000,24.64,984,991,97,956,9738,96,22
California_43938,California,CA,2020-04-17,36.78,-119.42,39937489,29157,0.0000,27.02,1079,1480,95,1037,9666,81,22
California_43939,California,CA,2020-04-18,36.78,-119.42,39937489,30491,0.0000,28.54,1140,1334,61,1140,9589,103,22
California_43940,California,CA,2020-04-19,36.78,-119.42,39937489,31431,0.0000,29.45,1176,940,36,1177,9506,37,22
California_43941,California,CA,2020-04-20,36.78,-119.42,39937489,33686,0.0000,30.65,1224,2255,48,1225,9419,48,22
